Electricity_Tariff__c,PES_Area__c,Profile Class,Tariff Type,Usage Band Min,Usage Band Max,Earliest Contract Start Date,Latest Contract Start Date,Daily Standing Charge,Monthly Standing Charge,Quarterly Standing Charge,Daily Standing Charge AMR,Monthly Standing Charge AMR,Quarterly Standing Charge AMR,Unit Rate,Night Unit Rate,Evening Weekend Unit Rate,FIT Charge,Pricing Start,Pricing End
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.27,,,,,,14.96,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.27,,,,,,14.75,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.27,,,,,,14.79,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.27,,,,,,14.85,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.27,,,,,,14.86,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.77,,,,,,15.75,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.55,,,,,,15.02,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.55,,,,,,14.88,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.55,,,,,,14.92,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.55,,,,,,14.95,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.55,,,,,,14.95,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.05,,,,,,15.81,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.53,,14.4,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.37,,14.24,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.34,,14.21,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.36,,14.23,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.38,,14.25,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.86,,,,,,17.29,,15.16,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.96,,14.29,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.78,,14.11,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.76,,14.09,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.84,,14.17,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.85,,14.18,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.96,,,,,,16.74,,15.07,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.78,,14.4,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.27,,13.9,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.28,,13.9,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.27,,13.89,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.4,,14.02,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.43,,,,,,16.26,,14.88,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.49,13.24,15.18,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.33,13.08,15.01,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.3,13.05,14.98,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.32,13.07,15,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.34,13.09,15.02,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.86,,,,,,17.25,14,15.93,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.94,13.11,15.06,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.76,12.94,14.89,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.74,12.91,14.86,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.82,13,14.95,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.83,13,14.96,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.96,,,,,,16.72,13.89,15.85,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.77,13.27,15.13,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.27,12.77,14.62,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.27,12.77,14.63,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.26,12.77,14.62,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.39,12.89,14.75,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.43,,,,,,16.25,13.75,15.61,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.47,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.3,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.27,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.29,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.36,,,,,,16.31,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.86,,,,,,17.22,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,16.02,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.85,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.82,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.9,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,29.46,,,,,,15.91,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.96,,,,,,16.8,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.83,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.33,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.34,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.33,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,33.93,,,,,,15.46,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.43,,,,,,16.32,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,15.62,11.94,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,15.45,11.76,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,15.46,11.77,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,15.44,11.75,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,15.46,11.77,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.39,,,,,,16.37,12.68,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,15.3,12.03,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.99,11.72,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,15.02,11.75,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,15.07,11.79,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,15.08,11.8,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.75,,,,,,15.97,12.69,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,15.2,12.39,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.53,11.71,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.57,11.75,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.54,11.73,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.61,11.79,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.63,,,,,,15.47,12.65,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,17.44,,13.28,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,17.26,,13.11,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,17.27,,13.12,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,17.25,,13.1,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,17.27,,13.12,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.39,,,,,,18.18,,14.03,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,16.69,,13.38,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,16.38,,13.07,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,16.41,,13.1,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,16.45,,13.14,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,16.46,,13.15,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.75,,,,,,17.35,,14.04,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,16.31,,13.61,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,15.63,,12.93,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,15.67,,12.98,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,15.64,,12.95,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,15.71,,13.01,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.63,,,,,,16.57,,13.87,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,15.09,11.68,13.66,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.91,11.5,13.48,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.92,11.51,13.49,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.9,11.49,13.47,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.92,11.51,13.49,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.39,,,,,,15.83,12.42,14.4,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.72,11.75,13.74,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.41,11.44,13.43,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.44,11.47,13.46,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.49,11.51,13.5,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.49,11.52,13.51,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.75,,,,,,15.38,12.41,14.4,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.72,12.08,13.97,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.05,11.4,13.29,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.09,11.45,13.33,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.06,11.42,13.31,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.13,11.48,13.37,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.63,,,,,,14.99,12.34,14.23,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.98,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.81,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.82,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.8,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.89,,,,,,14.82,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.39,,,,,,15.73,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.73,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.42,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.45,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.5,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.25,,,,,,14.51,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.75,,,,,,15.4,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.71,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.04,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.08,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.05,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.13,,,,,,14.12,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.63,,,,,,14.98,,,,2020-09-14T00:00:00Z,
